,Apply,Company,Duration,Link,Location,Posted,Profile,Rewards,Start,Stipend,Tag
198,30 Jan'20,BP Incorporate International,2 Months,/internship/detail/social-media-marketing-work-from-home-job-internship-at-bp-incorporate-international1579192626,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,1000 /Month,Social Media Marketing
199,30 Jan'20,BP Incorporate International,3 Months,/internship/detail/digital-marketing-work-from-home-job-internship-at-bp-incorporate-international1579192179,Work From Home,16 Jan'20,Digital Marketing,,Immediately,1000 /Month,Social Media Marketing
200,30 Jan'20,Malik Ventures,3 Months,/internship/detail/social-media-marketing-internship-in-east-at-malik-ventures1579190988,East,16 Jan'20,Social Media Marketing,,Immediately,2000-5000 /Month,Social Media Marketing
201,30 Jan'20,Babel Private Limited,3 Months,/internship/detail/digital-marketing-work-from-home-job-internship-at-babel-private-limited1579189350,Work From Home,16 Jan'20,Digital Marketing,,Immediately,10000 /Month,Social Media Marketing
202,30 Jan'20,Web Design Media,3 Months,/internship/detail/social-media-marketing-internship-in-jaipur-at-web-design-media1579185033,Jaipur,16 Jan'20,Social Media Marketing,,Immediately,2000 /Week,Social Media Marketing
203,30 Jan'20,Floydwiz Technologies Private Limited,1 Month,/internship/detail/social-media-marketing-internship-in-delhi-at-floydwiz-technologies-private-limited1579183010,Delhi,16 Jan'20,Social Media Marketing,,Immediately,3000 /Month,Social Media Marketing
204,30 Jan'20,Webocity Technologies,6 Months,/internship/detail/content-writing-internship-in-delhi-at-webocity-technologies1579178527,Delhi,16 Jan'20,Content Writing,,Immediately,7000 /Month,Social Media Marketing
205,30 Jan'20,Webocity Technologies,6 Months,/internship/detail/digital-marketing-internship-in-delhi-at-webocity-technologies1579178505,Delhi,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
206,30 Jan'20,Wellversed Health Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-gurgaon-at-wellversed-health-private-limited1579178119,Gurgaon,16 Jan'20,Social Media Marketing,,Immediately,10000 /Month,Social Media Marketing
207,30 Jan'20,LAABHAM Technologies Private Limited,2 Months,/internship/detail/content-writing-internship-in-indore-at-laabham-technologies-private-limited1579177810,Indore,16 Jan'20,Content Writing,,Immediately,2000 /Month,Social Media Marketing
208,31 Jan'20,Nashe Tours,2 Months,/internship/detail/content-writing-work-from-home-job-internship-at-nashe-tours1579002292,Work From Home,16 Jan'20,Content Writing,,Immediately,4000 /Month,Social Media Marketing
209,31 Jan'20,CONNECTED BEINGS LLP,6 Months,/internship/detail/content-writing-internship-in-delhi-at-connected-beings-llp1579169636,Delhi,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
210,30 Jan'20,Youth Development Committee,4 Months,/internship/detail/social-media-marketing-work-from-home-job-internship-at-youth-development-committee1579175979,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,Unpaid,Social Media Marketing
211,30 Jan'20,Rockkragaa,2 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-mumbai-in-rockkragaa1579175851,Mumbai,16 Jan'20,Social Media Marketing,,Immediately,7000 /Month,Social Media Marketing
212,30 Jan'20,Adler Talent Solutions Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-ahmedabad-at-adler-talent-solutions-private-limited1579175079,Ahmedabad,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
213,30 Jan'20,WoodFlake,3 Months,/internship/detail/social-media-marketing-internship-in-indore-at-woodflake1579174968,Indore,16 Jan'20,Social Media Marketing,,Immediately,3000 /Month +  Incentives,Social Media Marketing
214,30 Jan'20,WoodFlake,3 Months,/internship/detail/content-writing-internship-in-indore-at-woodflake1579174786,Indore,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
215,30 Jan'20,Tuffu Taffa Studios,3 Months,/internship/detail/social-media-marketing-internship-in-pune-at-tuffu-taffa-studios1579174306,Pune,16 Jan'20,Social Media Marketing,,Immediately,5000-8000 /Month,Social Media Marketing
216,30 Jan'20,AdRiders LLP,3 Months,/internship/detail/content-writing-internship-in-noida-at-adriders-llp1579174230,Noida,16 Jan'20,Content Writing,,Immediately,2000-5000 /Month,Social Media Marketing
217,30 Jan'20,iTalent India Management Consultants Private Limited,6 Months,/internship/detail/content-writing-internship-in-pune-at-italent-india-management-consultants-private-limited1579174107,Pune,16 Jan'20,Content Writing,,Immediately,10000-18000 /Month,Social Media Marketing
218,30 Jan'20,ADDDED,2 Months,/internship/detail/social-media-marketing-internship-in-mumbai-at-addded1579173116,Mumbai,16 Jan'20,Social Media Marketing,,Immediately,2000 /Month,Social Media Marketing
219,30 Jan'20,Tikilive,2 Months,/internship/detail/social-media-marketing-internship-in-pune-at-tikilive1579173099,Pune,16 Jan'20,Social Media Marketing,,Immediately,11000 /Month,Social Media Marketing
220,30 Jan'20,Ira Yoga Wellness,3 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-delhi-in-ira-yoga-wellness1579172855,Delhi,16 Jan'20,Social Media Marketing,,Immediately,7000-10000 /Month,Social Media Marketing
221,30 Jan'20,Fast Careers Consultants Private Limited,6 Months,/internship/detail/digital-marketing-internship-in-indore-at-fast-careers-consultants-private-limited1579172739,Indore,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
222,30 Jan'20,Planet NEXTgen Technologies,3 Months,/internship/detail/digital-marketing-internship-in-mumbai-at-planet-nextgen-technologies1579172512,Mumbai,16 Jan'20,Digital Marketing,,Immediately,7000 /Month,Social Media Marketing
223,31 Jan'20,LAABHAM Technologies Private Limited,2 Months,/internship/detail/digital-marketing-internship-in-indore-at-laabham-technologies-private-limited1579172427,Indore,16 Jan'20,Digital Marketing,,Immediately,2000 /Month,Social Media Marketing
224,30 Jan'20,GoGanges,3 Months,/internship/detail/content-writing-internship-in-delhi-at-goganges1579172368,Delhi,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
225,30 Jan'20,BrandzGarage,4 Months,/internship/detail/social-media-marketing-internship-in-pune-at-brandzgarage1579172354,Pune,16 Jan'20,Social Media Marketing,,Immediately,7500 /Month,Social Media Marketing
226,31 Jan'20,Digixp,3 Months,/internship/detail/social-media-marketing-internship-in-jaipur-at-digixp1578895668,Jaipur,16 Jan'20,Social Media Marketing,,Immediately,2000-6000 /Month,Social Media Marketing
227,30 Jan'20,Dignitas Digital,2 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-delhi-in-dignitas-digital1579172233,Delhi,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
228,30 Jan'20,Indiajobs,3 Months,/internship/detail/digital-marketing-internship-in-jaipur-at-indiajobs1579171596,Jaipur,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
229,30 Jan'20,PeaceInfotech Services Private Limited,6 Months,/internship/detail/digital-marketing-internship-in-mumbai-at-peaceinfotech-services-private-limited1579171139,Mumbai,16 Jan'20,Digital Marketing,,Immediately,2000-3000 /Month,Social Media Marketing
230,30 Jan'20,LKK Media Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-gurgaon-at-lkk-media-private-limited1579170989,Gurgaon,16 Jan'20,Social Media Marketing,,Immediately,10000 /Month,Social Media Marketing
231,30 Jan'20,Marque Digital,3 Months,/internship/detail/social-media-marketing-internship-in-mumbai-at-marque-digital1579170802,Mumbai,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
232,31 Jan'20,PeaceLiveLaugh,1 Month,/internship/detail/content-writing-work-from-home-job-internship-at-peacelivelaugh1579000349,Work From Home,16 Jan'20,Content Writing,,14 Feb - 29 Feb'20,1000-1500 /Month,Social Media Marketing
233,30 Jan'20,Silverfox Marketing Solutions,1 Month,/internship/detail/content-writing-work-from-home-job-internship-at-silverfox-marketing-solutions1579170521,Work From Home,16 Jan'20,Content Writing,,Immediately,1500 /Month,Social Media Marketing
234,29 Feb'20,Aadox,3 Months,/internship/detail/content-writing-work-from-home-job-internship-at-aadox1579170164,Work From Home,16 Jan'20,Content Writing,,Immediately,4000-8000 /Month,Social Media Marketing
235,31 Jan'20,Pause Media Private Limited,3 Months,/internship/detail/content-writing-internship-in-jaipur-at-pause-media-private-limited1579169737,Jaipur,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
236,31 Jan'20,Hashtag Digital,2 Months,/internship/detail/social-media-marketing-internship-in-indore-at-hashtag-digital1579149018,Indore,16 Jan'20,Social Media Marketing,,Immediately,2500 /Month,Social Media Marketing
237,31 Jan'20,Ferns N Petals,3 Months,/internship/detail/social-media-marketing-internship-in-delhi-at-ferns-n-petals1579169319,Delhi,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
238,31 Jan'20,Hashtag Digital,3 Months,/internship/detail/content-writing-internship-in-indore-at-hashtag-digital1579149124,Indore,16 Jan'20,Content Writing,,Immediately,2500 /Month,Social Media Marketing
239,30 Jan'20,WebStore9 Solution,3 Months,/internship/detail/digital-marketing-internship-in-noida-at-webstore9-solution1578903935,Noida,16 Jan'20,Digital Marketing,,Immediately,2000 /Month,Social Media Marketing
240,31 Jan'20,DesignX Community,6 Months,/internship/detail/digital-marketing-work-from-home-job-internship-at-designx-community1579145309,Work From Home,16 Jan'20,Digital Marketing,,Immediately,15000-18000 /Month,Social Media Marketing
241,31 Jan'20,KredX,3 Months,/internship/detail/content-writing-internship-in-bangalore-at-kredx1578996708,Bangalore,16 Jan'20,Content Writing,,Immediately,10000 /Month,Social Media Marketing
242,30 Jan'20,Notice Me,2 Months,/internship/detail/social-media-marketing-internship-in-noida-at-notice-me1579168067,Noida,16 Jan'20,Social Media Marketing,,Immediately,5000-10000 /Month,Social Media Marketing
243,31 Jan'20,ImmerseGo Adventures,3 Months,/internship/detail/social-media-marketing-internship-in-multiple-locations-at-immersego-adventures1572375004,Delhi,16 Jan'20,Social Media Marketing,,Immediately,4000 /Month,Social Media Marketing
244,30 Jan'20,The Opinia,3 Months,/internship/detail/digital-marketing-part-time-job-internship-at-patna-in-the-opinia1579167608,Patna,16 Jan'20,Digital Marketing,,Immediately,6000 /Month,Social Media Marketing
245,31 Jan'20,AgileWaters,6 Months,/internship/detail/content-writing-part-time-job-internship-at-pimpri-chinchwad-in-agilewaters1579141870,Pimpri-Chinchwad,16 Jan'20,Content Writing,,Immediately,3000 /Month,Social Media Marketing
246,30 Jan'20,Maple Computers,3 Months,/internship/detail/social-media-marketing-internship-in-delhi-at-maple-computers1579167162,Delhi,16 Jan'20,Social Media Marketing,,Immediately,2000-5000 /Month,Social Media Marketing
247,31 Jan'20,KanooniHelp,3 Months,/internship/detail/digital-marketing-work-from-home-job-internship-at-kanoonihelp1579113671,Work From Home,16 Jan'20,Digital Marketing,,Immediately,3000 /Month,Social Media Marketing
248,30 Jan'20,Buddymantra,2 Months,/internship/detail/content-writing-work-from-home-job-internship-at-buddymantra1579167124,Work From Home,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
249,30 Jan'20,Hexa GoNext Digital Lab Private Limited,3 Months,/internship/detail/digital-marketing-internship-in-noida-at-hexa-gonext-digital-lab-private-limited1579167010,Noida,16 Jan'20,Digital Marketing,,Immediately,10000-15000 /Month,Social Media Marketing
250,31 Jan'20,MajorBrains,6 Months,/internship/detail/social-media-marketing-digital-marketing-internship-in-pune-at-majorbrains1579113291,Pune,16 Jan'20,Social Media Marketing/Digital Marketing,,Immediately,2000-6000 /Month,Social Media Marketing
251,31 Jan'20,Harshit Agrawal,1 Month,/internship/detail/social-media-marketing-work-from-home-job-internship-at-harshit-agrawal1579020279,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,1000 /Month,Social Media Marketing
252,31 Jan'20,"Nimbus,NIT Hamirpur",2 Months,/internship/detail/campus-ambassador-programme-at-nimbus-nit-hamirpur1579070180,Work From Home,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
253,31 Jan'20,Pinkonnect Express Private Limited (Paapos),6 Weeks,/internship/detail/campus-ambassador-programme-at-pinkonnect-express-private-limited-paapos1579018434,Work From Home,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
254,30 Jan'20,Quadra Services,3 Months,/internship/detail/content-writing-internship-in-gurgaon-at-quadra-services1579166422,Gurgaon,16 Jan'20,Content Writing,,Immediately,7000-12000 /Month,Social Media Marketing
255,30 Jan'20,Clone Softech,2 Months,/internship/detail/digital-marketing-internship-in-bhopal-at-clone-softech1579166352,Bhopal,16 Jan'20,Digital Marketing,,Immediately,2000-3000 /Month,Social Media Marketing
256,30 Jan'20,GetMyUni,2 Months,/internship/detail/digital-marketing-internship-in-bangalore-at-getmyuni1579166335,Bangalore,16 Jan'20,Digital Marketing,,Immediately,7000 /Month,Social Media Marketing
257,31 Jan'20,UTS India Private Limited,6 Months,/internship/detail/social-media-marketing-internship-in-bhubaneswar-at-uts-india-private-limited1579017255,Bhubaneswar,16 Jan'20,Social Media Marketing,,Immediately,6000-7000 /Month,Social Media Marketing
258,31 Jan'20,Eroute Lifestyle Private Limited,3 Months,/internship/detail/content-writing-internship-in-gurgaon-at-eroute-lifestyle-private-limited1579075693,Gurgaon,16 Jan'20,Content Writing,,Immediately,10000-20000 /Month,Social Media Marketing
259,30 Jan'20,Orion Market Research Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-indore-at-orion-market-research-private-limited1579165149,Indore,16 Jan'20,Social Media Marketing,,Immediately,4000-6000 /Month,Social Media Marketing
260,30 Jan'20,Orion Market Research Private Limited,3 Months,/internship/detail/digital-marketing-internship-in-indore-at-orion-market-research-private-limited1579165125,Indore,16 Jan'20,Digital Marketing,,Immediately,4000-6000 /Month,Social Media Marketing
261,30 Jan'20,Phixman Technologies Private Limited,3 Months,/internship/detail/content-writing-internship-in-delhi-at-phixman-technologies-private-limited1579164981,Delhi,16 Jan'20,Content Writing,,Immediately,7000-9000 /Month,Social Media Marketing
262,30 Jan'20,Reinvent Media,6 Months,/internship/detail/social-media-marketing-internship-in-jaipur-at-reinvent-media1579164584,Jaipur,16 Jan'20,Social Media Marketing,,Immediately,7000 /Month,Social Media Marketing
263,20 Feb'20,Mind Fleck Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-bangalore-at-mind-fleck-private-limited1579163932,Bangalore,16 Jan'20,Social Media Marketing,,Immediately,2000 /Month +  Incentives,Social Media Marketing
264,31 Jan'20,EcoSikh,6 Months,/internship/detail/graphic-design-part-time-job-internship-at-delhi-in-ecosikh1578292404,Delhi,16 Jan'20,Graphic Design,,Immediately,5000-10000 /Month,Social Media Marketing
265,31 Jan'20,Mobisium,6 Months,/internship/detail/content-writing-work-from-home-job-internship-at-mobisium1579090242,Work From Home,16 Jan'20,Content Writing,,Immediately,6000 /Month +  Incentives,Social Media Marketing
266,31 Jan'20,Personal Excellency,3 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-navi-mumbai-in-personal-excellency1579090905,Navi Mumbai,16 Jan'20,Social Media Marketing,,Immediately,5000-8000 /Month,Social Media Marketing
267,30 Jan'20,Techchamp Private Limited,6 Months,/internship/detail/content-writing-part-time-job-internship-at-vadodara-in-techchamp-private-limited1579163255,Vadodara,16 Jan'20,Content Writing,,Immediately,8000-15000 /Month,Social Media Marketing
268,30 Jan'20,WebPeople Digital Solutions LLP,1 Month,/internship/detail/digital-marketing-part-time-job-internship-at-raipur-in-webpeople-digital-solutions-llp1579162866,Raipur,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
269,31 Jan'20,OG Advertising Private Limited,3 Months,/internship/detail/content-writing-internship-in-pune-at-og-advertising-private-limited1579098703,Pune,16 Jan'20,Content Writing,,Immediately,7000-8000 /Month,Social Media Marketing
270,30 Jan'20,Famepilot Internet Private Limited,6 Months,/internship/detail/digital-marketing-internship-in-gurgaon-at-famepilot-internet-private-limited1579162686,Gurgaon,16 Jan'20,Digital Marketing,,Immediately,8000 /Month,Social Media Marketing
271,30 Jan'20,Myinfopie,6 Months,/internship/detail/social-media-marketing-internship-in-vadodara-at-myinfopie1579162361,Vadodara,16 Jan'20,Social Media Marketing,,Immediately,8000-16000 /Month,Social Media Marketing
272,30 Jan'20,CS Group,3 Months,/internship/detail/social-media-marketing-internship-in-kolkata-at-cs-group1579162292,Kolkata,16 Jan'20,Social Media Marketing,,Immediately,5000-10000 /Month,Social Media Marketing
273,31 Jan'20,Desh Apnayen Sahayog Foundation,1 Month,/internship/detail/social-media-marketing-part-time-job-internship-at-mumbai-in-desh-apnayen-sahayog-foundation1579067665,Mumbai,16 Jan'20,Social Media Marketing,,Immediately,6000-10000 /Month,Social Media Marketing
274,31 Jan'20,VsnapU,6 Months,/internship/detail/social-media-marketing-internship-in-gurgaon-at-vsnapu1579074403,Gurgaon,16 Jan'20,Social Media Marketing,,Immediately,5000-7000 /Month,Social Media Marketing
275,30 Jan'20,Tradester Retail & Wholesale Private Limited,2 Months,/internship/detail/digital-marketing-internship-in-chennai-at-tradester-retail-wholesale-private-limited1579160782,Chennai,16 Jan'20,Digital Marketing,,Immediately,6000 /Month,Social Media Marketing
276,31 Jan'20,Healthmug,3 Months,/internship/detail/social-media-marketing-internship-in-delhi-at-healthmug1579073683,Delhi,16 Jan'20,Social Media Marketing,,Immediately,10000 /Month,Social Media Marketing
277,30 Jan'20,BrandsJar,3 Months,/internship/detail/social-media-marketing-internship-in-pune-at-brandsjar1578900343,Pune,16 Jan'20,Social Media Marketing,,Immediately,8000-12000 /Month,Social Media Marketing
278,30 Jan'20,Techno Softwares,6 Months,/internship/detail/digital-marketing-internship-in-jaipur-at-techno-softwares1579160224,Jaipur,16 Jan'20,Digital Marketing,,Immediately,3000-5000 /Month,Social Media Marketing
279,31 Jan'20,Doubtnut,2 Months,/internship/detail/search-engine-optimization-youtube-internship-in-gurgaon-at-doubtnut1579092153,Gurgaon,16 Jan'20,Search Engine Optimization (YouTube),,Immediately,15000 /Month,Social Media Marketing
280,31 Jan'20,Sociomatic,1 Month,/internship/detail/digital-marketing-work-from-home-job-internship-at-sociomatic1579072481,Work From Home,16 Jan'20,Digital Marketing,,Immediately,3000 /Month,Social Media Marketing
281,31 Jan'20,Future Point India Private Limited,2 Months,/internship/detail/digital-marketing-internship-in-delhi-at-future-point-india-private-limited1579092528,Delhi,16 Jan'20,Digital Marketing,,Immediately,10000 /Month,Social Media Marketing
282,30 Jan'20,Zapbuild Technologies Private Limited,6 Months,/internship/detail/content-writing-internship-in-mohali-at-zapbuild-technologies-private-limited1579159901,Mohali,16 Jan'20,Content Writing,,Immediately,8000-12000 /Month,Social Media Marketing
283,31 Jan'20,Hackoverflow 3.0,4 Months,/internship/detail/campus-ambassador-programme-at-hackoverflow-301578581169,Work From Home,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
284,30 Jan'20,Aitareya Solutions,2 Months,/internship/detail/social-media-marketing-internship-in-bangalore-at-aitareya-solutions1579159333,Bangalore,16 Jan'20,Social Media Marketing,,Immediately,8000 /Month,Social Media Marketing
285,31 Jan'20,Sociomatic,2 Months,/internship/detail/digital-marketing-work-from-home-job-internship-at-sociomatic1579072854,Work From Home,16 Jan'20,Digital Marketing,,Immediately,3000 /Month,Social Media Marketing
286,30 Jan'20,ENIMM,3 Months,/internship/detail/social-media-marketing-work-from-home-job-internship-at-enimm1579159201,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
287,31 Jan'20,Inframe Design Institute,6 Months,/internship/detail/campus-ambassador-programme-at-inframe-design-institute1578643419,Bikaner,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
288,30 Jan'20,PMS Consulting,2 Months,/internship/detail/digital-marketing-internship-in-delhi-at-pms-consulting1579158576,Delhi,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
289,30 Jan'20,Spruce Shave Club,3 Months,/internship/detail/content-writing-internship-in-delhi-at-spruce-shave-club1579158543,Delhi,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
290,30 Jan'20,VerveTronics,3 Months,/internship/detail/digital-marketing-internship-in-pune-at-vervetronics1579158439,Pune,16 Jan'20,Digital Marketing,,Immediately,5000 /Month,Social Media Marketing
291,31 Jan'20,Orphic Solution,2 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-bhopal-in-orphic-solution1579087238,Bhopal,16 Jan'20,Social Media Marketing,,Immediately,2500-4000 /Month,Social Media Marketing
292,31 Jan'20,Iuova Design,6 Months,/internship/detail/social-media-marketing-internship-in-mumbai-at-iuova-design1579070646,Mumbai,16 Jan'20,Social Media Marketing,,Immediately,8000 /Month +  Incentives,Social Media Marketing
293,30 Jan'20,Rising Star Khilte Chehre,2 Months,/internship/detail/content-writing-part-time-job-internship-at-delhi-in-rising-star-khilte-chehre1579157627,Delhi,16 Jan'20,Content Writing,,Immediately,Unpaid,Social Media Marketing
294,31 Jan'20,EastSons' Private Limited,6 Months,/internship/detail/digital-marketing-internship-in-noida-at-eastsons-private-limited1579090918,Noida,16 Jan'20,Digital Marketing,,Immediately,3000 /Month,Social Media Marketing
295,31 Jan'20,Learning Brothers,6 Months,/internship/detail/content-writing-internship-in-delhi-at-learning-brothers1579086237,Delhi,16 Jan'20,Content Writing,,Immediately,5000-10000 /Month,Social Media Marketing
296,31 Jan'20,Rising Star Khilte Chehre,1 Month,/internship/detail/social-media-marketing-part-time-job-internship-at-delhi-in-rising-star-khilte-chehre1578912175,Delhi,16 Jan'20,Social Media Marketing,,Immediately,Unpaid,Social Media Marketing
297,30 Jan'20,Inframe Design Institute,3 Months,/internship/detail/content-writing-internship-in-jodhpur-jaipur-at-inframe-design-institute1579156285,Jodhpur,16 Jan'20,Content Writing,,Immediately,5000 /Week,Social Media Marketing
298,31 Jan'20,Modern Monk,6 Months,/internship/detail/content-writing-internship-in-pune-at-modern-monk1579069184,Pune,16 Jan'20,Content Writing,,Immediately,7000-15000 /Month,Social Media Marketing
299,31 Jan'20,BRELOITTE NETWORK PRIVATE LIMITED,3 Months,/internship/detail/content-writing-work-from-home-job-internship-at-breloitte-network-private-limited1579070193,Work From Home,16 Jan'20,Content Writing,,Immediately,2000 /Month +  Incentives,Social Media Marketing
300,31 Jan'20,Stack Maze Solutions Private Limited,6 Months,/internship/detail/content-writing-internship-in-ahmedabad-gandhinagar-at-stack-maze-solutions-private-limited1579069035,Ahmedabad,16 Jan'20,Content Writing,,Immediately,7000 /Month,Social Media Marketing
301,31 Jan'20,Panoramic Management & Consulting Private Limited,2 Months,/internship/detail/social-media-marketing-work-from-home-job-internship-at-panoramic-management-consulting-private-limited1579069425,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,1000 /Month +  Incentives,Social Media Marketing
302,30 Jan'20,ENIMM,2 Months,/internship/detail/content-writing-work-from-home-job-internship-at-enimm1579155710,Work From Home,16 Jan'20,Content Writing,,Immediately,5000 /Month,Social Media Marketing
303,30 Jan'20,BulbandKey,3 Months,/internship/detail/social-media-marketing-internship-in-pune-at-bulbandkey1579155668,Pune,16 Jan'20,Social Media Marketing,,Immediately,3500 /Month,Social Media Marketing
304,30 Jan'20,FRINZA,5 Weeks,/internship/detail/content-writing-work-from-home-job-internship-at-frinza1579155420,Work From Home,16 Jan'20,Content Writing,,Immediately,5500 /Month,Social Media Marketing
305,30 Jan'20,Adept Skill Private Limited,3 Months,/internship/detail/social-media-marketing-part-time-job-internship-at-bangalore-in-adept-skill-private-limited1579155218,Bangalore,16 Jan'20,Social Media Marketing,,Immediately,5000 /Month,Social Media Marketing
306,30 Jan'20,Weblink Solutions,3 Months,/internship/detail/social-media-marketing-internship-in-secunderabad-hyderabad-at-weblink-solutions1579155115,Secunderabad,16 Jan'20,Social Media Marketing,,Immediately,2000-6000 /Month,Social Media Marketing
307,31 Jan'20,Tamrin,6 Months,/internship/detail/digital-marketing-internship-in-mumbai-at-tamrin1579081601,Mumbai,16 Jan'20,Digital Marketing,,Immediately,8000 /Month,Social Media Marketing
308,31 Jan'20,HireScript,2 Months,/internship/detail/social-media-marketing-work-from-home-job-internship-at-hirescript1579079891,Work From Home,16 Jan'20,Social Media Marketing,,Immediately,3000-5000 /Month,Social Media Marketing
309,30 Jan'20,Ingenious Advertising Private Limited,3 Months,/internship/detail/digital-marketing-internship-in-hyderabad-at-ingenious-advertising-private-limited1579154026,Hyderabad,16 Jan'20,Digital Marketing,,Immediately,7000-12000 /Month,Social Media Marketing
310,31 Jan'20,Humming Bird Education Limited,2 Months,/internship/detail/content-writing-work-from-home-job-internship-at-humming-bird-education-limited1579068192,Work From Home,16 Jan'20,Content Writing,,Immediately,3000 Lump-Sum +  Incentives,Social Media Marketing
311,31 Jan'20,AT Social,3 Months,/internship/detail/digital-marketing-internship-in-mumbai-at-at-social1579080349,Mumbai,16 Jan'20,Digital Marketing,,Immediately,6000 /Month,Social Media Marketing
312,30 Jan'20,Isourse,6 Months,/internship/detail/digital-marketing-internship-in-delhi-at-isourse1579153700,Delhi,16 Jan'20,Digital Marketing,,Immediately,10000 /Month,Social Media Marketing
313,30 Jan'20,Ingenious Advertising Private Limited,3 Months,/internship/detail/content-writing-internship-in-hyderabad-at-ingenious-advertising-private-limited1579153653,Hyderabad,16 Jan'20,Content Writing,,Immediately,8000-12000 /Month,Social Media Marketing
314,30 Jan'20,Dignity Software Private Limited,3 Months,/internship/detail/social-media-marketing-internship-in-delhi-at-dignity-software-private-limited1579153421,Delhi,16 Jan'20,Social Media Marketing,,Immediately,2000 /Month,Social Media Marketing
315,31 Jan'20,Salezart Consulting Private Limited,3 Months,/internship/detail/content-writing-internship-in-gurgaon-at-salezart-consulting-private-limited1579078757,Gurgaon,16 Jan'20,Content Writing,,Immediately,10000-20000 /Month,Social Media Marketing
316,30 Jan'20,Penpencil,3 Months,/internship/detail/digital-marketing-internship-in-delhi-at-penpencil1579152426,Delhi,16 Jan'20,Digital Marketing,,Immediately,9000-12000 /Month,Social Media Marketing
317,30 Jan'20,Branding Pioneers,3 Months,/internship/detail/social-media-marketing-internship-in-gurgaon-at-branding-pioneers1579152380,Gurgaon,16 Jan'20,Social Media Marketing,,Immediately,10000-20000 /Month,Social Media Marketing
318,31 Jan'20,Farid Consultants,2 Months,/internship/detail/digital-marketing-internship-in-bangalore-at-farid-consultants1579064401,Bangalore,16 Jan'20,Digital Marketing,,Immediately,15000 /Month +  Incentives,Social Media Marketing
319,31 Jan'20,CENTRiiK,2 Months,/internship/detail/digital-marketing-internship-in-noida-at-centriik1578750639,Noida,16 Jan'20,Digital Marketing,,Immediately,5500-10500 /Month,Social Media Marketing
320,21 Feb'20,GIFOLA,3 Months,/internship/detail/content-writing-work-from-home-job-internship-at-gifola1579064746,Work From Home,16 Jan'20,Content Writing,,Immediately,10000 /Month +  Incentives,Social Media Marketing
321,31 Jan'20,Cinkal Tech Solutions Private Limited,6 Months,/internship/detail/campus-ambassador-programme-at-cinkal-tech-solutions-private-limited1578743246,Work From Home,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
322,21 Feb'20,Wallstreet Advisory,2 Months,/internship/detail/campus-ambassador-programme-at-wallstreet-advisory1578475981,Bangalore,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
323,31 Jan'20,Kreon Finnancial Services Limited,3 Months,/internship/detail/campus-ambassador-programme-at-kreon-finnancial-services-limited1578986576,Chennai,16 Jan'20,Campus Ambassador,Performance Based,Immediately,,Social Media Marketing
324,30 Jan'20,Web Design Media,3 Months,/internship/detail/digital-marketing-internship-in-jaipur-at-web-design-media1579150578,Jaipur,16 Jan'20,Digital Marketing,,Immediately,2000 /Month,Social Media Marketing
